"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60727710,60729077,"Pavir.2KG493200","GO:0005515","AT5G07610","","F-box family protein","LOC_Os07g35050","OsFBX237 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60746391,60749260,"Pavir.2KG493400","","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os02g43780","hAT dimerisation domain-containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60749541,60750699,"Pavir.2KG493405","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60754329,60754793,"Pavir.2KG493410","","","","","LOC_Os11g05030","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60755723,60759974,"Pavir.2KG493700","GO:0003824,GO:0006470,GO:0004722","AT1G03590","","Protein phosphatase 2C family protein","LOC_Os07g37890","protein phosphatase 2C, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60762235,60762684,"Pavir.2KG493705","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60784994,60786921,"Pavir.2KG493710","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60791568,60791732,"Pavir.2KG493715","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60791965,60794195,"Pavir.2KG494200","GO:0006355,GO:0003677","AT1G61110","anac025,NAC025","NAC domain containing protein 25","LOC_Os07g37920","no apical meristem protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60797488,60797883,"Pavir.2KG494205","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60800701,60801416,"Pavir.2KG494300","GO:0007165,GO:0005515","AT1G61105","","Toll-Interleukin-Resistance (TIR) domain family protein","LOC_Os07g37950","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60806473,60807444,"Pavir.2KG494400","GO:0007165,GO:0005515","AT1G61105","","Toll-Interleukin-Resistance (TIR) domain family protein","LOC_Os07g37950","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60809765,60813559,"Pavir.2KG494500","","AT2G35100","ARAD1","Exostosin family protein","LOC_Os07g37960","exostosin family domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60835803,60837438,"Pavir.2KG494600","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT1G11680","CYP51,CYP51A2,CYP51G1,EMB1738","CYTOCHROME P450 51G1","LOC_Os05g12040","cytochrome P450 51, putative, expressed","OsCYP51G3 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60837854,60843791,"Pavir.2KG494700","","AT4G19900","","alpha 1,4-glycosyltransferase family protein","LOC_Os07g37990","glycosyltransferase sugar-binding region containing DXD motif, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60844209,60845633,"Pavir.2KG494800","GO:0020037,GO:0009055","AT5G45040","","Cytochrome c","LOC_Os07g38000","cytochrome c, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60846949,60847630,"Pavir.2KG494900","","AT1G31175","","","LOC_Os07g38010","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60848664,60850493,"Pavir.2KG495000","","AT5G41920","","GRAS family transcription factor","LOC_Os07g38030","GRAS family transcription factor domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60852005,60852778,"Pavir.2KG495100","","AT2G32190","","","LOC_Os07g38050","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60852222,60858070,"Pavir.2KG495200","","AT1G10180","","","LOC_Os07g38060","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60861791,60863533,"Pavir.2KG495400","GO:0020037,GO:0009055","AT5G45040","","Cytochrome c","LOC_Os07g38000","cytochrome c, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60864632,60865460,"Pavir.2KG495500","","AT1G31175","","","LOC_Os07g38010","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60877819,60878737,"Pavir.2KG495600","","","","","LOC_Os07g38050","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60878655,60889112,"Pavir.2KG495700","","AT1G10180","","","LOC_Os07g38060","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60892841,60894343,"Pavir.2KG495800","GO:0005515","AT5G52610","","F-box and associated interaction domains-containing protein","LOC_Os08g41750","OsFBX303 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60921056,60927168,"Pavir.2KG495900","","AT2G46980","","","LOC_Os10g26560","expressed protein","PAIR3 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60928231,60929539,"Pavir.2KG496000","","AT1G65320","","Cystathionine beta-synthase (CBS) family protein","LOC_Os08g41740","cystathionin beta synthase protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60929846,60932719,"Pavir.2KG496100","GO:0051603,GO:0005839,GO:0004298","AT3G60820","PBF1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein","LOC_Os08g41730","peptidase, T1 family, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60934037,60934531,"Pavir.2KG496200","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60936726,60937735,"Pavir.2KG496300","GO:0016020,GO:0008375","AT3G21310","","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","LOC_Os03g52120","DNA binding protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60958278,60958848,"Pavir.2KG496305","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60966178,60966852,"Pavir.2KG496310","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60980652,60981652,"Pavir.2KG496315","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61037045,61041262,"Pavir.2KG497100","","","","","LOC_Os05g44792","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61043229,61043558,"Pavir.2KG497105","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61044712,61046834,"Pavir.2KG497110","","","","","LOC_Os01g66670","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61054420,61060180,"Pavir.2KG497300","GO:0006260,GO:0003887,GO:0003677","AT2G42120","POLD2","DNA polymerase delta small subunit","LOC_Os03g03650","POLD2 - Putative DNA polymerase delta complex subunit, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61056492,61056821,"Pavir.2KG497305","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61060570,61065759,"Pavir.2KG497400","","AT2G47820","","","LOC_Os07g38080","homeodomain-like, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61064850,61065868,"Pavir.2KG497405","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61065664,61066356,"Pavir.2KG497410","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61066371,61069005,"Pavir.2KG497415","","AT3G47680","","DNA binding","LOC_Os10g27370","transposon protein, putative, Pong sub-class, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61075244,61076527,"Pavir.2KG497420","GO:0003676","AT3G09850","","D111/G-patch domain-containing protein","LOC_Os08g19170","G-patch domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61107388,61107717,"Pavir.2KG497600","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61108770,61109105,"Pavir.2KG497605","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61108943,61111864,"Pavir.2KG497800","","AT2G41900","","CCCH-type zinc finger protein with ARM repeat domain","LOC_Os07g38090","zinc finger family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61112046,61117058,"Pavir.2KG498000","","AT4G36720","HVA22K","HVA22-like protein K","LOC_Os07g38100","HVA22, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61117796,61123352,"Pavir.2KG498100","","AT1G04940","TIC20","translocon at the inner envelope membrane of chloroplasts 20","LOC_Os07g38110","tic20, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61120471,61122594,"Pavir.2KG498105","","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os02g43780","hAT dimerisation domain-containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61123419,61126323,"Pavir.2KG498110","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61127899,61131567,"Pavir.2KG498300","GO:0006468,GO:0004672","AT5G12480","CPK7","calmodulin-domain protein kinase 7","LOC_Os07g38120","CAMK_CAMK_like.34 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61170785,61172274,"Pavir.2KG498400","GO:0005515","AT5G06860","ATPGIP1,PGIP1","polygalacturonase inhibiting protein 1","LOC_Os07g38130","polygalacturonase inhibitor 1 precursor, putative, expressed","OsFOR1|PGIP "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61179858,61181636,"Pavir.2KG498500","","AT2G01870","","","LOC_Os07g38150","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61181792,61187734,"Pavir.2KG498600","","AT5G47940","","","LOC_Os07g38160","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61190473,61192297,"Pavir.2KG498700","","AT3G57540","","Remorin family protein","LOC_Os07g38170","remorin, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61203887,61206089,"Pavir.2KG498800","","AT5G49560","","Putative methyltransferase family protein","LOC_Os07g38220","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61207339,61210111,"Pavir.2KG498900","GO:0006468,GO:0005524,GO:0004672,GO:0030246","AT5G10530","","Concanavalin A-like lectin protein kinase family protein","LOC_Os01g57100","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61210369,61211944,"Pavir.2KG499000","","AT5G19855","","Chaperonin-like RbcX protein","LOC_Os07g38230","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61220223,61223176,"Pavir.2KG499100","GO:0008270","AT2G41835","","zinc finger (C2H2 type, AN1-like) family protein","LOC_Os07g38240","ZOS7-05 - C2H2 zinc finger protein, expressed","OsSAP16 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61248859,61249551,"Pavir.2KG499200","","AT2G31953","LCR76","low-molecular-weight cysteine-rich 76","LOC_Os02g07624","gamma-thionin family domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61249675,61270186,"Pavir.2KG499300","","AT2G41790","","Insulinase (Peptidase family M16) family protein","LOC_Os07g38270","insulin-degrading enzyme, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61267894,61268342,"Pavir.2KG499400","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61272274,61277398,"Pavir.2KG499500","GO:0009055","AT5G26330","","Cupredoxin superfamily protein","LOC_Os03g59280","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61291392,61294247,"Pavir.2KG499505","GO:0046983","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os09g14530","hAT dimerisation domain-containing protein, putative",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61299614,61300174,"Pavir.2KG499510","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61302065,61302745,"Pavir.2KG499515","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61312624,61313626,"Pavir.2KG499700","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61313804,61314800,"Pavir.2KG499705","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61317010,61324539,"Pavir.2KG499800","","AT3G22380","TIC","time for coffee","LOC_Os07g38360","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61327642,61327988,"Pavir.2KG499900","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61342100,61346799,"Pavir.2KG500000","","AT4G14950","","SNARE associated Golgi protein family","LOC_Os07g38380","transmembrane protein 49, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61347493,61348386,"Pavir.2KG500005","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61348806,61351940,"Pavir.2KG500200","","AT3G63170","","Chalcone-flavanone isomerase family protein","LOC_Os07g38390","chalcone isomerase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61354638,61356419,"Pavir.2KG500300","GO:0016788","AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61357669,61359265,"Pavir.2KG500400","","AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61359730,61367934,"Pavir.2KG500500","GO:0055085,GO:0022857,GO:0016021","AT3G13050","","Major facilitator superfamily protein","LOC_Os07g38400","transporter family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61371939,61373123,"Pavir.2KG500600","","AT1G65770","AMR1","ascorbic acid mannose pathway regulator 1","LOC_Os01g72720","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61375927,61379453,"Pavir.2KG500700","","AT4G14342","","Splicing factor 3B subunit 5/RDS3 complex subunit 10","LOC_Os08g34480","splicing factor 3B subunit 5, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61403232,61404761,"Pavir.2KG500800","","AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61405888,61409064,"Pavir.2KG500900","GO:0007275","AT1G23420","INO","Plant-specific transcription factor YABBY family protein","LOC_Os07g38410","YABBY domain containing protein, putative, expressed","OsYABBY7 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61407797,61408603,"Pavir.2KG500905","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61409383,61412803,"Pavir.2KG501000","GO:0008380,GO:0005681","AT1G03140","","splicing factor Prp18 family protein","LOC_Os07g38420","pre-mRNA-splicing factor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61412767,61415490,"Pavir.2KG501100","GO:0005515","AT4G02730","","Transducin/WD40 repeat-like superfamily protein","LOC_Os07g38430","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61415890,61416837,"Pavir.2KG501200","","","","","LOC_Os07g39000","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61423392,61424985,"Pavir.2KG501500","","","","","LOC_Os07g39000","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61431755,61433114,"Pavir.2KG501600","","AT3G18720","","F-box family protein","LOC_Os07g39000","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61435651,61438072,"Pavir.2KG501700","GO:0055114,GO:0048038,GO:0009308,GO:0008131,GO:0005507","AT1G31690","","Copper amine oxidase family protein","LOC_Os06g23114","copper methylamine oxidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61439408,61440877,"Pavir.2KG501800","","","","","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61443403,61444591,"Pavir.2KG501900","","AT5G03100","","F-box/RNI-like superfamily protein","LOC_Os07g36530","OsFBX249 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61467296,61469920,"Pavir.2KG502300","","","","","LOC_Os07g39000","expressed protein",NA
