CHR,region_start,region_end,width,region_strand,Annotation,QUERYID,TXID,Gene ID,log10BF_All,POS,marker.ID,CHRN,NumSigCond_All,gene_start,gene_end,gene_width,gene_strand,pacId,transcriptName,peptideName,Pfam,Panther Categories,KOG,ec,KO,GO,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice homolog,Rice gene name,Rice gene annotation,d2_start,d2_end,distance from gene
Chr05K,48762296,48782296,20001,+,spliceSite,1075,66914,Pavir.5KG544000,2.147753947930892,48772296,Chr05K_48772296,9,7,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-4435,-8652,4435
Chr05K,48762296,48782296,20001,+,spliceSite,1075,66915,Pavir.5KG544000,2.147753947930892,48772296,Chr05K_48772296,9,7,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-4435,-8652,4435
Chr05K,48762296,48782296,20001,+,spliceSite,1075,66916,Pavir.5KG544000,2.147753947930892,48772296,Chr05K_48772296,9,7,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-4435,-8652,4435
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66909,Pavir.5KG543700,2.81965825037963,48776014,Chr05K_48776014,9,9,48768557,48773135,4579,-,41550175,Pavir.5KG543700.1,Pavir.5KG543700.1.p,PF07223,"PTHR31805,PTHR31805:SF3",NA,2.7.11.1,NA,NA,AT4G28300.1,NA,Protein of unknown function (DUF1421),LOC_Os01g55050.2,NA,"protein of unknown function DUF1421 domain containing protein, expressed",7457,2879,2879
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66910,Pavir.5KG543700,2.81965825037963,48776014,Chr05K_48776014,9,9,48768557,48773135,4579,-,41550175,Pavir.5KG543700.1,Pavir.5KG543700.1.p,PF07223,"PTHR31805,PTHR31805:SF3",NA,2.7.11.1,NA,NA,AT4G28300.1,NA,Protein of unknown function (DUF1421),LOC_Os01g55050.2,NA,"protein of unknown function DUF1421 domain containing protein, expressed",7457,2879,2879
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66911,Pavir.5KG543700,2.81965825037963,48776014,Chr05K_48776014,9,9,48768557,48773135,4579,-,41550175,Pavir.5KG543700.1,Pavir.5KG543700.1.p,PF07223,"PTHR31805,PTHR31805:SF3",NA,2.7.11.1,NA,NA,AT4G28300.1,NA,Protein of unknown function (DUF1421),LOC_Os01g55050.2,NA,"protein of unknown function DUF1421 domain containing protein, expressed",7457,2879,2879
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66912,Pavir.5KG543900,2.81965825037963,48776014,Chr05K_48776014,9,9,48774687,48775544,858,-,41546721,Pavir.5KG543900.1,Pavir.5KG543900.1.p,NA,"PTHR33869,PTHR33869:SF4",NA,NA,NA,NA,NA,NA,NA,LOC_Os01g55060.1,NA,expressed protein,1327,470,470
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66913,Pavir.5KG544000,2.81965825037963,48776014,Chr05K_48776014,9,9,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-717,-4934,717
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66914,Pavir.5KG544000,2.81965825037963,48776014,Chr05K_48776014,9,9,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-717,-4934,717
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66915,Pavir.5KG544000,2.81965825037963,48776014,Chr05K_48776014,9,9,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-717,-4934,717
Chr05K,48766014,48786014,20001,+,spliceSite,1076,66916,Pavir.5KG544000,2.81965825037963,48776014,Chr05K_48776014,9,9,48776731,48780948,4218,-,41544243,Pavir.5KG544000.1,Pavir.5KG544000.1.p,"PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF53",NA,NA,NA,NA,AT3G58590.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,LOC_Os01g55070.1,NA,"pentatricopeptide, putative, expressed",-717,-4934,717
Chr05K,49658160,49678160,20001,+,spliceSite,1077,62482,Pavir.5KG560207,2.1658691344177883,49668160,Chr05K_49668160,9,7,49664940,49665734,795,+,41544211,Pavir.5KG560207.1,Pavir.5KG560207.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3220,2426,2426
Chr05K,49658160,49678160,20001,+,spliceSite,1077,62483,Pavir.5KG560400,2.1658691344177883,49668160,Chr05K_49668160,9,7,49671744,49672493,750,+,41542831,Pavir.5KG560400.1,Pavir.5KG560400.1.p,"PF01428,PF01754","PTHR10634,PTHR10634:SF5",KOG3173,NA,NA,"GO:0008270,GO:0003677",AT2G36320.1,NA,A20/AN1-like zinc finger family protein,LOC_Os01g56040.1,NA,"zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed",-3584,-4333,3584
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67022,Pavir.5KG560200,2.1658691344177883,49668160,Chr05K_49668160,9,7,49655749,49658667,2919,-,41544394,Pavir.5KG560200.2,Pavir.5KG560200.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12411,9493,9493
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67023,Pavir.5KG560200,2.1658691344177883,49668160,Chr05K_49668160,9,7,49655749,49658667,2919,-,41544394,Pavir.5KG560200.2,Pavir.5KG560200.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12411,9493,9493
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67024,Pavir.5KG560300,2.1658691344177883,49668160,Chr05K_49668160,9,7,49666158,49667525,1368,-,41550078,Pavir.5KG560300.1,Pavir.5KG560300.1.p,"PF00036,PF13833","PTHR10891,PTHR10891:SF568",KOG0027,NA,K13448,GO:0005509,AT3G50770.1,CML41,calmodulin-like 41,LOC_Os01g56030.1,NA,"EF hand family protein, putative, expressed",2002,635,635
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67025,Pavir.5KG560500,2.1658691344177883,49668160,Chr05K_49668160,9,7,49672494,49674973,2480,-,41547869,Pavir.5KG560500.1,Pavir.5KG560500.1.p,PF01554,"PTHR11206,PTHR11206:SF181",KOG1347,NA,K03327,"GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855",AT1G47530.1,NA,MATE efflux family protein,LOC_Os01g56050.1,NA,"MATE efflux family protein, putative, expressed",-4334,-6813,4334
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67026,Pavir.5KG560507,2.1658691344177883,49668160,Chr05K_49668160,9,7,49675581,49676342,762,-,41546087,Pavir.5KG560507.1,Pavir.5KG560507.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7421,-8182,7421
Chr05K,49658160,49678160,20001,+,spliceSite,1077,67027,Pavir.5KG560600,2.1658691344177883,49668160,Chr05K_49668160,9,7,49677281,49678802,1522,-,41542582,Pavir.5KG560600.1,Pavir.5KG560600.1.p,PF13920,"PTHR12313,PTHR12313:SF10",KOG0823,NA,K10666,NA,AT1G19310.1,NA,RING/U-box superfamily protein,LOC_Os01g56070.4,NA,"RING finger protein, putative, expressed",-9121,-10642,9121
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62501,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62502,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62503,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62504,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62505,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62506,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62507,Pavir.5KG562707,2.065011555903414,49828083,Chr05K_49828083,9,9,49818190,49824380,6191,+,41550431,Pavir.5KG562707.1,Pavir.5KG562707.1.p,NA,"PTHR21551,PTHR21551:SF5",NA,NA,K12617,NA,AT3G22270.1,NA,Topoisomerase II-associated protein PAT1,LOC_Os02g31220.1,NA,expressed protein,9893,3703,3703
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62508,Pavir.5KG563400,2.065011555903414,49828083,Chr05K_49828083,9,9,49826095,49830257,4163,+,41549007,Pavir.5KG563400.1,Pavir.5KG563400.1.p,PF04055,"PTHR10949,PTHR10949:SF12",NA,2.8.1.8,K03644,"GO:0051536,GO:0003824,GO:0051539,GO:0016992,GO:0009107",AT5G08415.1,NA,Radical SAM superfamily protein,LOC_Os05g43576.1,NA,"radical SAM enzyme, putative, expressed",1988,-2174,1988
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62509,Pavir.5KG563500,2.065011555903414,49828083,Chr05K_49828083,9,9,49835233,49842311,7079,+,41545574,Pavir.5KG563500.1,Pavir.5KG563500.1.p,"PF05922,PF00082","PTHR10795,PTHR10795:SF439",NA,3.4.14.10,NA,"GO:0006508,GO:0004252",AT4G20430.1,NA,Subtilase family protein,LOC_Os01g56320.1,NA,"OsSub4 - Putative Subtilisin homologue, expressed",-7150,-14228,7150
Chr05K,49818083,49838083,20001,+,spliceSite,1078,62510,Pavir.5KG563500,2.065011555903414,49828083,Chr05K_49828083,9,9,49835233,49842311,7079,+,41545574,Pavir.5KG563500.1,Pavir.5KG563500.1.p,"PF05922,PF00082","PTHR10795,PTHR10795:SF439",NA,3.4.14.10,NA,"GO:0006508,GO:0004252",AT4G20430.1,NA,Subtilase family protein,LOC_Os01g56320.1,NA,"OsSub4 - Putative Subtilisin homologue, expressed",-7150,-14228,7150
Chr05K,51018482,51038482,20001,+,spliceSite,1079,62634,Pavir.5KG576307,2.4858043161049763,51028482,Chr05K_51028482,9,9,51033777,51035618,1842,+,41546589,Pavir.5KG576307.1,Pavir.5KG576307.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5295,-7136,5295
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67156,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67157,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67158,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67159,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67160,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51018482,51038482,20001,+,spliceSite,1079,67161,Pavir.5KG576300,2.4858043161049763,51028482,Chr05K_51028482,9,9,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",7843,977,977
Chr05K,51022389,51042389,20001,+,spliceSite,1080,62634,Pavir.5KG576307,2.4934190453271112,51032389,Chr05K_51032389,9,8,51033777,51035618,1842,+,41546589,Pavir.5KG576307.1,Pavir.5KG576307.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1388,-3229,1388
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67156,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67157,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67158,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67159,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67160,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51022389,51042389,20001,+,spliceSite,1080,67161,Pavir.5KG576300,2.4934190453271112,51032389,Chr05K_51032389,9,8,51020639,51027505,6867,-,41548036,Pavir.5KG576300.1,Pavir.5KG576300.1.p,"PF11883,PF08276,PF01453,PF00954,PF07714","PTHR27002,PTHR27002:SF137",KOG1187,2.7.11.1,NA,"GO:0004674,GO:0048544,GO:0006468,GO:0004672",AT4G21380.1,"ARK3,RK3",receptor kinase 3,LOC_Os01g57560.1,NA,"serine/threonine-protein kinase receptor precursor, putative, expressed",11750,4884,4884
Chr05K,51167431,51187431,20001,+,spliceSite,1081,62642,Pavir.5KG578507,2.098210376153241,51177431,Chr05K_51177431,9,9,51175445,51176349,905,+,41549344,Pavir.5KG578507.1,Pavir.5KG578507.1.p,PF02902,NA,NA,NA,NA,"GO:0008234,GO:0006508",NA,NA,NA,LOC_Os11g05910.1,NA,"transposon protein, putative, CACTA, En/Spm sub-class",1986,1082,1082
Chr05K,51167431,51187431,20001,+,spliceSite,1081,62643,Pavir.5KG578700,2.098210376153241,51177431,Chr05K_51177431,9,9,51178073,51179819,1747,+,41543797,Pavir.5KG578700.1,Pavir.5KG578700.1.p,PF12697,"PTHR10992,PTHR10992:SF813",KOG1454,3.1.1.78,NA,NA,AT2G23620.1,"ATMES1,MES1",methyl esterase 1,LOC_Os01g57770.1,NA,"OsPOP4 - Putative Prolyl Oligopeptidase homologue, expressed",-642,-2388,642
Chr05K,51307883,51327883,20001,+,spliceSite,1082,62652,Pavir.5KG579300,2.1740401819849917,51317883,Chr05K_51317883,9,8,51316469,51320213,3745,+,41549746,Pavir.5KG579300.2,Pavir.5KG579300.2.p,NA,"PTHR31071,PTHR31071:SF13",NA,NA,NA,NA,AT1G50660.1,NA,NA,LOC_Os05g41910.1,NA,expressed protein,1414,-2330,1414
Chr05K,51307883,51327883,20001,+,spliceSite,1082,62653,Pavir.5KG579300,2.1740401819849917,51317883,Chr05K_51317883,9,8,51316469,51320213,3745,+,41549746,Pavir.5KG579300.2,Pavir.5KG579300.2.p,NA,"PTHR31071,PTHR31071:SF13",NA,NA,NA,NA,AT1G50660.1,NA,NA,LOC_Os05g41910.1,NA,expressed protein,1414,-2330,1414
Chr05K,51307883,51327883,20001,+,spliceSite,1082,62654,Pavir.5KG579400,2.1740401819849917,51317883,Chr05K_51317883,9,8,51321596,51324539,2944,+,41542935,Pavir.5KG579400.1,Pavir.5KG579400.1.p,PF13905,"PTHR13871,PTHR13871:SF48",KOG2501,1.8.1.8,K17609,NA,AT1G60420.1,NA,DC1 domain-containing protein,LOC_Os01g58194.1,NA,"protein disulfide isomerase, putative, expressed",-3713,-6656,3713
Chr05K,51307883,51327883,20001,+,spliceSite,1082,67185,Pavir.5KG579500,2.1740401819849917,51317883,Chr05K_51317883,9,8,51324791,51331195,6405,-,41544370,Pavir.5KG579500.1,Pavir.5KG579500.1.p,PF01253,"PTHR10388,PTHR10388:SF19",KOG1770,NA,K03113,"GO:0006413,GO:0003743",AT1G54290.1,NA,Translation initiation factor SUI1 family protein,LOC_Os01g58220.2,NA,"translation initiation factor SUI1, putative, expressed",-6908,-13312,6908
Chr05K,51353170,51373170,20001,+,spliceSite,1083,62655,Pavir.5KG579600,2.282500682915288,51363170,Chr05K_51363170,9,9,51357637,51369178,11542,+,41546810,Pavir.5KG579600.1,Pavir.5KG579600.1.p,"PF02225,PF05922,PF00082","PTHR10795,PTHR10795:SF377",NA,3.4.14.10,NA,"GO:0006508,GO:0004252",AT4G10510.1,NA,Subtilase family protein,LOC_Os01g58240.1,NA,"OsSub6 - Putative Subtilisin homologue, expressed",5533,-6008,5533
Chr05K,51353170,51373170,20001,+,spliceSite,1083,62656,Pavir.5KG579600,2.282500682915288,51363170,Chr05K_51363170,9,9,51357637,51369178,11542,+,41546810,Pavir.5KG579600.1,Pavir.5KG579600.1.p,"PF02225,PF05922,PF00082","PTHR10795,PTHR10795:SF377",NA,3.4.14.10,NA,"GO:0006508,GO:0004252",AT4G10510.1,NA,Subtilase family protein,LOC_Os01g58240.1,NA,"OsSub6 - Putative Subtilisin homologue, expressed",5533,-6008,5533
Chr05K,51430247,51450247,20001,+,spliceSite,1084,67188,Pavir.5KG580900,2.0952893723675414,51440247,Chr05K_51440247,9,8,51425880,51435491,9612,-,41550520,Pavir.5KG580900.2,Pavir.5KG580900.2.p,PF00097,"PTHR10825,PTHR10825:SF5",KOG0311,6.3.2.19,NA,GO:0046872,AT5G44280.1,"ATRING1A,RING1A",RING 1A,LOC_Os01g58400.2,NA,"zinc finger C3HC4 type family protein, putative, expressed",14367,4756,4756
Chr05K,53939714,53959714,20001,+,spliceSite,1085,62936,Pavir.5KG617500,2.9985550264797096,53949714,Chr05K_53949714,9,9,53952136,53955806,3671,+,41545354,Pavir.5KG617500.1,Pavir.5KG617500.1.p,PF01073,"PTHR10366,PTHR10366:SF361",NA,4.1.1.35,K08678,"GO:0055114,GO:0016616,GO:0006694,GO:0003854",AT3G53520.1,"ATUXS1,UXS1",UDP-glucuronic acid decarboxylase 1,LOC_Os03g17230.1,NA,"NAD dependent epimerase/dehydratase family domain containing protein, expressed",-2422,-6092,2422
Chr05K,53939714,53959714,20001,+,spliceSite,1085,62937,Pavir.5KG617700,2.9985550264797096,53949714,Chr05K_53949714,9,9,53956996,53961781,4786,+,41546382,Pavir.5KG617700.1,Pavir.5KG617700.1.p,PF06068,PTHR11093,NA,3.6.4.12,K04499,"GO:0005524,GO:0003678,GO:0043141",AT5G22330.1,"ATTIP49A,RIN1",P-loop containing nucleoside triphosphate hydrolases superfamily protein,LOC_Os01g62040.1,NA,"ruvB-like, putative, expressed",-7282,-12067,7282
Chr05K,53939714,53959714,20001,+,spliceSite,1085,62938,Pavir.5KG617700,2.9985550264797096,53949714,Chr05K_53949714,9,9,53956996,53961781,4786,+,41546382,Pavir.5KG617700.1,Pavir.5KG617700.1.p,PF06068,PTHR11093,NA,3.6.4.12,K04499,"GO:0005524,GO:0003678,GO:0043141",AT5G22330.1,"ATTIP49A,RIN1",P-loop containing nucleoside triphosphate hydrolases superfamily protein,LOC_Os01g62040.1,NA,"ruvB-like, putative, expressed",-7282,-12067,7282
Chr05K,55387566,55407566,20001,+,spliceSite,1086,63090,Pavir.5KG651500,2.120071071188883,55397566,Chr05K_55397566,9,9,55383341,55389886,6546,+,41543184,Pavir.5KG651500.10,Pavir.5KG651500.10.p,PF01490,"PTHR22950,PTHR22950:SF256",KOG1303,NA,K13946,NA,AT2G38120.1,"AUX1,MAP1,PIR1,WAV5",Transmembrane amino acid transporter family protein,LOC_Os01g63770.1,NA,"transmembrane amino acid transporter protein, putative, expressed",14225,7680,7680
Chr05K,55387566,55407566,20001,+,spliceSite,1086,63091,Pavir.5KG651500,2.120071071188883,55397566,Chr05K_55397566,9,9,55383341,55389886,6546,+,41543184,Pavir.5KG651500.10,Pavir.5KG651500.10.p,PF01490,"PTHR22950,PTHR22950:SF256",KOG1303,NA,K13946,NA,AT2G38120.1,"AUX1,MAP1,PIR1,WAV5",Transmembrane amino acid transporter family protein,LOC_Os01g63770.1,NA,"transmembrane amino acid transporter protein, putative, expressed",14225,7680,7680
